SampleID;x1;x2;y;RandomEffect; 
2815;0.062;7.9;3.4;2017;
2816;0.064;7.3;3.8;2017;
2817;0.059;7.2;4;2017;
2818;0.064;7.2;4;2017;
2819;0.075;7.2;4;2017;
2820;0.074;7.4;3.4;2017;
2821;0.072;7;3.6;2017;
2822;0.052;7.1;4.1;2017;
2823;0.036;7.8;6.8;2017;
2824;0.034;8.2;7.7;2017;
2825;0.036;8;7;2017;
2826;0.042;7.7;5.1;2017;
2827;0.044;7.7;4.2;2017;
2828;0.043;7.9;5;2017;
2829;0.041;7.9;5.7;2017;
2830;0.041;7.4;4.9;2017;
2831;0.04;7.3;3.6;2017;
2832;0.041;7.4;4.3;2017;
2833;0.048;4.2;3.6;2017;
2834;0.035;2.5;36.8;2018;
2835;0.04;2.7;27.4;2018;
2836;0.043;3.3;14.9;2018;
2837;0.041;3.1;28.9;2018;
2838;0.033;4.2;77.5;2018;
2839;0.035;4.2;75.4;2018;
2840;0.041;4;34.7;2018;
2841;0.041;4.8;15;2018;
2842;0.045;4.3;17.1;2018;
2843;0.037;4;43.1;2018;
2844;0.04;3.8;36;2018;
2845;0.035;1.5;33.6;2018;
2846;0.036;1.5;32;2018;
2847;0.037;1.5;32.7;2018;
2848;0.03;7.2;10.1;2018;
2849;0.033;7.2;11.1;2018;
2850;0.034;7.6;15.9;2018;
2851;0.015;6.8;93.7;2018;
2852;0.025;7.8;39.8;2018;
2853;0.032;7.7;10.6;2018;
2854;0.034;7.8;10;2018;
2855;0.024;7.9;31.8;2018;
2856;0.014;7.5;88.2;2018;
2857;0.027;8.2;32.7;2018;
2858;0.036;8.3;13.3;2018;
2859;0.01;5;42;2018;
2860;0.014;6;45.4;2018;
2861;0.019;5.3;60.3;2018;
2862;0.019;5.3;65.2;2018;
2863;0.015;6.1;38;2018;
2864;0.013;7.2;35.8;2018;
2865;0.012;6.8;25.1;2018;
2866;0.016;6.6;45.1;2018;
2867;0.015;6.1;35.2;2018;
2868;0.013;6.7;37.1;2018;
2869;0.022;12.1;30.9;2018;
2870;0.02;12.6;84.4;2018;
2871;0.029;12.3;98.8;2018;
2872;0.031;13.2;36.8;2018;
2873;0.026;14.3;46.8;2018;
2874;0.018;14.8;37.3;2018;
2875;0.015;14.7;40.5;2018;
2876;0.023;14.1;35.5;2018;
2877;0.026;13.7;25.9;2018;
2878;0.015;13.1;31.7;2018;
2879;0.009;12.7;45.3;2018;
2880;0.007;12.7;46.5;2018;
2881;0.038;20.6;14;2018;
2882;0.115;22.1;11.8;2018;
2883;0.09;22.1;12.6;2018;
2884;0.044;22.3;23;2018;
2885;0.048;22.8;20.7;2018;
2886;0.082;23.1;12.7;2018;
2887;0.093;23;9.5;2018;
2888;0.065;23;17.3;2018;
2889;0.022;22.3;94;2018;
2890;0.027;22.1;75.9;2018;
2891;0.042;22.1;36.2;2018;
2892;0.073;22.3;12.8;2018;
2893;0.037;19.7;19.9;2018;
2894;0.03;24.9;16.5;2018;
2895;0.036;25;13.2;2018;
2896;0.033;26;10.3;2018;
2897;0.033;25.7;13.9;2018;
2898;0.029;26.5;25;2018;
2899;0.038;26.8;14.3;2018;
2900;0.037;27.2;9.4;2018;
2901;0.042;27.7;8.4;2018;
2902;0.042;26.8;9.2;2018;
2903;0.034;25.8;18.2;2018;
2904;0.043;26.1;17.2;2018;
2905;0.063;28.9;5.6;2018;
2906;0.038;25.9;11.1;2018;
2907;0.035;26.3;21.6;2018;
2908;0.039;26.3;21.2;2018;
2909;0.037;27.3;19.5;2018;
2910;0.041;27.5;17.2;2018;
2911;0.037;27.9;22.8;2018;
2912;0.035;27.5;27;2018;
2913;0.043;27;21.9;2018;
2914;0.04;26.9;15.8;2018;
2915;0.047;26.7;14;2018;
2916;0.051;27.2;19;2018;
2917;0.051;25.9;25.2;2018;
2918;0.027;27.7;26.2;2018;
2919;0.02;28;22.4;2018;
2920;0.029;27.9;33;2018;
2921;0.01;28.9;72.5;2018;
2922;0.018;28.9;55;2018;
2923;0.018;29.1;40.7;2018;
2924;0.018;29;34.1;2018;
2925;0.023;28.4;41.5;2018;
2926;0.01;28.4;60.6;2018;
2927;0.021;27.5;47.6;2018;
2928;0.032;27.5;36.6;2018;
2929;0.099;24.5;4.7;2018;
2930;0.087;21.2;5.1;2018;
2931;0.083;20.9;8.1;2018;
2932;0.052;20.5;23.9;2018;
2933;0.062;20.6;21.1;2018;
2934;0.078;20.8;11.6;2018;
2935;0.078;20.8;8.8;2018;
2936;0.062;20.2;16.9;2018;
2937;0.036;20.5;36.8;2018;
2938;0.039;20.3;25.5;2018;
2939;0.064;20.2;16.8;2018;
2940;0.07;20.4;12.5;2018;
2941;0.036;11.9;10;2018;
2942;0.036;12;10.7;2018;
2943;0.041;12.1;12;2018;
2944;0.033;12.4;12.9;2018;
2945;0.039;12.3;10.9;2018;
2946;0.04;12.3;10;2018;
2947;0.039;12.1;11.4;2018;
2948;0.045;12.1;12.2;2018;
2949;0.048;12;7.2;2018;
2950;0.046;11.8;7;2018;
2951;0.048;11.6;6.4;2018;
2952;0.045;11.5;9.6;2018;
2953;0.048;13.7;10.4;2018;
2954;0.052;13.6;10.7;2018;
2955;0.045;14;11.2;2018;
2956;0.046;14.4;11.9;2018;
2957;0.053;14.3;12.6;2018;
2958;0.054;14.2;11.9;2018;
2959;0.058;14.1;14;2018;
2960;0.058;14.2;12.3;2018;
2961;0.057;14;10.6;2018;
2962;0.06;13.9;12.3;2018;
2963;0.063;13.8;12.5;2018;
2964;0.038;7.4;3.1;2018;
2965;0.041;2;4;2018;
2966;0.031;7.2;6.7;2018;
2967;0.029;7.7;10.6;2018;
2968;0.031;7.6;8.6;2018;
2969;0.033;7.3;7.6;2018;
2970;0.031;7.4;7.1;2018;
2971;0.027;7.6;9.3;2018;
2972;0.033;7.6;5.7;2018;
2973;0.032;7.3;6.7;2018;
2974;0.035;7.2;7.4;2018;
2975;0.039;7.1;6.1;2018;
2976;0.027;7;6.2;2019;
2977;0.028;6.8;4.3;2019;
2978;0.03;6.5;10.6;2019;
2979;0.029;5.2;21.4;2019;
2980;0.029;5.8;24.1;2019;
2981;0.031;6.6;11.6;2019;
2982;0.032;6.5;4.5;2019;
2983;0.033;6;9;2019;
2984;0.03;5.7;12.1;2019;
2985;0.031;5.8;10;2019;
2986;0.031;6;5.1;2019;
2987;0.033;2.7;3.3;2019;
2988;0.018;5.7;7.4;2019;
2989;0.021;5.7;11.4;2019;
2990;0.014;5.2;9.2;2019;
2991;0.015;5.4;8.3;2019;
2992;0.016;5.6;6.6;2019;
2993;0.018;5.6;6.4;2019;
2994;0.021;5.5;6.5;2019;
2995;0.022;5.5;5.8;2019;
2996;0.023;5.1;8.4;2019;
2997;0.02;5.2;12.7;2019;
2998;0.026;5;60.7;2019;
2999;0.029;5.1;25.9;2019;
3000;0.021;4.7;4.1;2019;
3001;0.016;9.5;14.7;2019;
3002;0.017;10.1;11.6;2019;
3003;0.016;9.6;15;2019;
3004;0.009;9.6;14;2019;
3005;0.016;10.1;12.5;2019;
3006;0.017;10.7;11.4;2019;
3007;0.02;10.5;12.1;2019;
3008;0.008;9.3;29.9;2019;
3009;0.009;8.9;49.8;2019;
3010;0.013;8.7;34.5;2019;
3011;0.013;8.9;21.6;2019;
3012;0.024;14.8;12.8;2019;
3013;0.008;18.1;17.7;2019;
3014;0.009;18.4;34.3;2019;
3015;0.007;17.7;24.2;2019;
3016;0.004;17.5;19.4;2019;
3017;0.008;19.1;20.1;2019;
3018;0.004;19.6;31.3;2019;
3019;0.005;19.4;44;2019;
3020;0.008;17.6;26.7;2019;
3021;0.004;17.2;21.4;2019;
3022;0.008;17.1;21.8;2019;
3023;0.009;17.8;26;2019;
3024;0.012;23.1;18.3;2019;
3025;0.016;23.3;18.7;2019;
3026;0.011;22.5;21.8;2019;
3027;0.011;23.7;20.1;2019;
3028;0.011;25.6;28.2;2019;
3029;0.01;26.1;32.9;2019;
3030;0.015;25;31;2019;
3031;0.004;22.7;38.7;2019;
3032;0.006;22.7;33.2;2019;
3033;0.018;23.2;27.3;2019;
3034;0.019;23.9;28.5;2019;
3035;0.071;25.6;9.3;2019;
3036;0.044;24.7;11.5;2019;
3037;0.037;25.5;12.8;2019;
3038;0.038;26;7.7;2019;
3039;0.033;25.5;9.4;2019;
3040;0.024;25.3;7.3;2019;
3041;0.031;26.5;7.2;2019;
3042;0.032;27.4;6.1;2019;
3043;0.035;27.3;8.9;2019;
3044;0.008;25.8;24.1;2019;
3045;0.007;25.5;24.3;2019;
3046;0.025;25.6;15.1;2019;
3047;0.034;25.9;16.6;2019;
3048;0.072;26.7;13.7;2019;
3049;0.033;28.4;19.6;2019;
3050;0.039;28.2;17.8;2019;
3051;0.031;28.1;16.6;2019;
3052;0.029;28.8;17;2019;
3053;0.029;29.5;23.8;2019;
3054;0.025;30.1;42.5;2019;
3055;0.031;29.3;26.9;2019;
3056;0.008;29.3;34.2;2019;
3057;0.011;28.8;32.2;2019;
3058;0.025;28.3;24.5;2019;
3059;0.03;28.3;26.4;2019;
3060;0.062;28.4;23.6;2019;
3061;0.062;28.4;29.1;2019;
3062;0.036;28.7;30.2;2019;
3063;0.035;28.6;22.6;2019;
3064;0.022;29.1;22.3;2019;
3065;0.032;29.7;24.4;2019;
3066;0.034;29.7;32.5;2019;
3067;0.033;29.6;30.6;2019;
3068;0.042;29.4;29.1;2019;
3069;0.033;28.7;20.2;2019;
3070;0.046;28.8;23.2;2019;
3071;0.044;28.9;30.9;2019;
3072;0.026;25;31.4;2019;
3073;0.029;25.3;46.5;2019;
3074;0.037;25.3;44.3;2019;
3075;0.013;25.8;44.8;2019;
3076;0.038;26.1;34.9;2019;
3077;0.034;25.9;40.4;2019;
3078;0.031;26;45.1;2019;
3079;0.027;25.9;32.6;2019;
3080;0.037;25.3;25.5;2019;
3081;0.041;25.3;27.8;2019;
3082;0.038;25.4;57.2;2019;
3083;0.066;24.3;23.4;2019;
3084;0.102;17.2;10.2;2019;
3085;0.025;17.3;11.2;2019;
3086;0.031;17.1;8.7;2019;
3087;0.018;17.7;11.5;2019;
3088;0.025;17.6;10.6;2019;
3089;0.032;17.3;9.7;2019;
3090;0.034;17.1;9.9;2019;
3091;0.02;16.9;19.4;2019;
3092;0.01;16.7;32.3;2019;
3093;0.006;16.2;43.7;2019;
3094;0.005;15.7;51.2;2019;
3095;0.015;16.1;37.7;2019;
3096;0.015;16.1;36.4;2019;
3097;0.015;16.1;36.7;2019;
3098;0.034;5.3;3.1;2019;
3099;0.034;5.3;2.9;2019;
3100;0.036;5.4;3.2;2019;
3101;0.029;5.8;7.1;2019;
3102;0.03;6;5.5;2019;
3103;0.031;5.9;2.9;2019;
3104;0.032;5.7;3;2019;
3105;0.034;5.6;2;2019;
3106;0.034;5.7;2.6;2019;
3107;0.034;6;2.8;2019;
3108;0.033;5.7;2.1;2019;
3109;0.034;5.7;2.3;2019;
3110;0.036;6.4;2.2;2019;
3111;0.037;6.4;2;2019;
3112;0.038;6.6;2.8;2019;
3113;0.031;6.6;5.1;2019;
3114;0.034;6.4;3.6;2019;
3115;0.034;6.3;2.9;2019;
3116;0.035;6.2;2;2019;
3117;0.036;6.1;2.3;2019;
3118;0.036;6;3;2019;
3119;0.036;5.8;1.9;2019;
3120;0.034;5.6;2.1;2019;
3121;0.043;6.9;4.3;2019;
