SampleID;x1;x2;y;RandomEffect; 
1173;0.0092;20.8;23.496;OWCOL;
1174;0.0072;20.8;22.695;OWCOL;
1175;4.00E-04;18.4;32.7075;OWCOL;
1176;6.00E-04;18.4;40.7175;OWCOL;
1177;4.00E-04;18.4;32.7075;OWCOL;
1178;6.00E-04;18.4;40.7175;OWCOL;
1179;0.00175;12.1;32.7075;OWCOL;
1180;0.00167;12.1;35.3775;OWCOL;
1181;0.0027;11.9;32.7075;OWCOL;
1182;0.0018;11.9;32.37375;OWCOL;
1183;4.00E-04;8.2;48.06;OWCOL;
1184;0.00038;8.2;48.06;OWCOL;
1185;4.00E-04;8.2;48.06;OWCOL;
1186;0.00038;8.2;48.06;OWCOL;
1187;0.0116;6.9;1.74;OWCOL;
1188;0.0117;6.9;1.74;OWCOL;
1189;0.0089;9.3;4;OWCOL;
1190;0.0092;9.3;2.94;OWCOL;
1191;0.0038;17.4;4.98;OWCOL;
1192;0.005;17.4;5.34;OWCOL;
1193;0.0119;13.9;2.14;OWCOL;
1194;0.0125;13.9;2.46;OWCOL;
1195;0.0119;13.9;2.14;OWCOL;
1196;0.0125;13.9;2.46;OWCOL;
1197;0.0359;21.5;3.2;OWCOL;
1198;0.0344;21.5;3.2;OWCOL;
1199;1.00E-04;24.7;32.89;OWCOL;
1200;1.00E-04;24.7;32.04;OWCOL;
1201;0.0259;26;4.73;OWCOL;
1202;0.0299;26;4.73;OWCOL;
1203;0.0259;26;4.73;OWCOL;
1204;0.0299;26;4.73;OWCOL;
1205;0.0031;26.2;33.95;OWCOL;
1206;0.0045;26.2;32.37;OWCOL;
1207;0.0046;25.7;31.15;OWCOL;
1208;0.0054;25.7;38.27;OWCOL;
1209;0.0025;17.9;38.27;OWCOL;
1210;0.0025;17.9;37.38;OWCOL;
1211;0.0562;11.9;3.67;OWCOL;
1212;0.053;11.9;4.96;OWCOL;
1213;0.0115;9.4;3.66;OWCOL;
1214;0.0117;9.4;3.7;OWCOL;
1215;0.002;6.1;35.24;OWCOL;
1216;0.002;6.1;36.04;OWCOL;
1217;7.00E-04;1;0.6;OWCOL;
1218;0.0039;1;0.6;OWCOL;
1219;0.0064;10.5;2.59;OWCOL;
1220;0.0028;10.5;5.34;OWCOL;
1221;0.0034;13.4;3.36;OWCOL;
1222;0.0068;13.4;4.27;OWCOL;
1223;9.00E-04;21.6;28.84;OWCOL;
1224;9.00E-04;21.6;28.84;OWCOL;
1225;0.0024;21.2;25.73;OWCOL;
1226;0.0043;21.2;24.76;OWCOL;
1227;0.0062;26.7;48.06;OWCOL;
1228;0.0095;26.7;46.73;OWCOL;
1229;0.0102;24.6;30.71;OWCOL;
1230;0.0122;24.6;28.04;OWCOL;
1231;0.0075;20;6.29;OWCOL;
1232;0.0075;20;6.29;OWCOL;
1233;0.0415;11.6;7.26;OWCOL;
1234;0.0447;11.6;4.27;OWCOL;
1235;0.0081;7;1.71;OWCOL;
1236;0.012;7;1.51;OWCOL;
1237;0.0332;3;0.72;OWCOL;
1238;0.0247;3;0.65;OWCOL;
1239;0.0088;13.7;8.12;OWCOL;
1240;0.0068;13.7;7.48;OWCOL;
1241;0.0053;21.2;59.5;OWCOL;
1242;0.0078;21.2;58.74;OWCOL;
1243;7.00E-04;21.2;15.35;OWCOL;
1244;3.00E-04;21.2;14.68;OWCOL;
1245;0.0167;26.3;35.09;OWCOL;
1246;0.0239;26.3;36.62;OWCOL;
1247;0.012;27.2;33.56;OWCOL;
1248;0.0156;27.2;34.71;OWCOL;
1249;0.0091;21.3;37.38;OWCOL;
1250;0.01;21.3;38.9;OWCOL;
1251;0.0064;19.2;24.03;OWCOL;
1252;0.0078;19.2;22.25;OWCOL;
1253;0.0064;19.2;24.03;OWCOL;
1254;0.0078;19.2;22.25;OWCOL;
1255;0.0272;5.2;0.47;OWCOL;
1256;0.0256;5.2;0.77;OWCOL;
1257;0.0109;2.1;2.67;OWCOL;
1258;0.0126;2.1;1.83;OWCOL;
1259;0.0041;7.4;34.71;OWCOL;
1260;0.0052;7.4;9.35;OWCOL;
1261;0.0052;5.2;4.27;OWCOL;
1262;0.005;5.2;4.27;OWCOL;
1263;0.0052;5.2;4.27;OWCOL;
1264;0.005;5.2;4.27;OWCOL;
1265;0.0029;15.8;7.12;OWCOL;
1266;0.0024;15.8;7.12;OWCOL;
1267;0.0029;15.8;7.12;OWCOL;
1268;0.0024;15.8;7.12;OWCOL;
1269;0.0027;23.8;49.13;OWCOL;
1270;0.0033;23.8;45.92;OWCOL;
1271;0.0047;23.2;49.13;OWCOL;
1272;0.0038;23.2;50.73;OWCOL;
1273;0.0154;22.2;24.03;OWCOL;
1274;0.0142;22.2;24.03;OWCOL;
1275;0.0154;22.2;24.03;OWCOL;
1276;0.0142;22.2;24.03;OWCOL;
1277;0.0142;18.1;26.7;OWCOL;
1278;0.0123;18;25.36;OWCOL;
1279;0.0123;18;25.36;OWCOL;
1280;0.0091;14.6;18.69;OWCOL;
1281;0.0094;14.6;19.58;OWCOL;
1282;0.0591;7.2;2.49;OWCOL;
1283;0.061;7.2;2.67;OWCOL;
1284;0.0054;12.8;13.35;OWCOL;
1285;0.0066;13.1;12.82;OWCOL;
1286;0.0066;13.1;12.82;OWCOL;
1287;0.0083;11.9;5.34;OWCOL;
1288;0.0091;11.9;4.58;OWCOL;
1289;0.0132;23.6;30.97;OWCOL;
1290;0.0127;23.6;33.11;OWCOL;
1291;9.00E-04;23.7;3.27;OWCOL;
1292;7.00E-04;23.7;3.54;OWCOL;
1293;0.0094;20.9;8.9;OWCOL;
1294;0.0091;20.9;9.49;OWCOL;
1295;0.0087;23.3;14.83;OWCOL;
1296;0.0103;23.3;13.05;OWCOL;
1297;0.0129;21.9;21.36;OWCOL;
1298;0.0085;21.9;22.43;OWCOL;
1299;0.015;18;23.65;OWCOL;
1300;0.0164;18;22.88;OWCOL;
1301;0.0064;15.7;3.34;OWCOL;
1302;0.0174;15.7;3.74;OWCOL;
1303;0.0118;11.5;3.42;OWCOL;
1304;0.011;11.5;3.87;OWCOL;
1305;0.011;11.5;3.87;OWCOL;
1306;0.0172;8.2;3.4;OWCOL;
1307;0.0183;8.2;3.88;OWCOL;
1308;4.00E-04;5.5;10.68;OWCOL;
1309;6.00E-04;5.5;9.79;OWCOL;
1310;0.0036;4.5;5.34;OWCOL;
1311;0.0049;4.5;3.05;OWCOL;
1312;0.0074;3.8;1.57;OWCOL;
1313;0.0068;3.8;1.6;OWCOL;
1314;0.0088;12.7;14.24;OWCOL;
1315;0.0089;12.7;13.05;OWCOL;
1316;0.0136;20.9;31.28;OWCOL;
1317;0.0129;20.9;32.8;OWCOL;
1318;0.0064;22.5;133.5;OWCOL;
1319;0.0074;22.5;99.32;OWCOL;
1320;0.0045;20;187.79;OWCOL;
1321;0.0051;20;187.79;OWCOL;
1322;0.0444;19.3;13.65;OWCOL;
1323;0.0429;19.3;14.24;OWCOL;
1324;0.0138;21.4;1.96;OWCOL;
1325;0.0127;21.4;1.86;OWCOL;
1326;0.003;24.1;26.25;OWCOL;
1327;0.0027;24.1;25.81;OWCOL;
1328;0.014;22.3;25.36;OWCOL;
1329;0.0138;22.3;23.36;OWCOL;
1330;0.0208;25.2;20.1;OWCOL;
1331;0.02;25.2;20.1;OWCOL;
1332;0.0055;20.8;26.32;OWCOL;
1333;0.0054;20.8;27.06;OWCOL;
1334;0.0095;15.4;61.41;OWCOL;
1335;0.0096;15.4;65.5;OWCOL;
1336;0.0179;11.6;13.02;OWCOL;
1337;0.0172;11.7;14.02;OWCOL;
1338;0.0056;5.4;44.56;OWCOL;
1339;0.0045;5.4;50.28;OWCOL;
1340;0.0028;4.3;15.35;OWCOL;
1341;0.0029;4.3;15.35;OWCOL;
1342;0.0031;3.5;21.72;OWCOL;
1343;0.0032;3.5;22.05;OWCOL;
1344;0.0031;3.5;21.72;OWCOL;
1345;0.0032;3.5;22.05;OWCOL;
1346;0.024;0.7;1.07;OWCOL;
1347;0.0473;0.7;0.85;OWCOL;
1348;0.0275;6.4;2.54;OWCOL;
1349;0.0269;6.4;2.44;OWCOL;
1350;0.0153;11.7;5.44;OWCOL;
1351;0.0138;11.7;8.01;OWCOL;
1352;0.0082;22.8;19.92;OWCOL;
1353;0.0094;22.8;27.59;OWCOL;
1354;0.0108;23.3;71.97;OWCOL;
1355;0.0109;23.3;70.49;OWCOL;
1356;0.0108;23.3;71.97;OWCOL;
1357;0.0109;23.3;70.49;OWCOL;
1358;0.0204;26.3;39.16;OWCOL;
1359;0.0204;26.3;40.94;OWCOL;
1360;0.0216;26.1;28.99;OWCOL;
1361;0.0208;26.1;27.46;OWCOL;
1362;0.0017;22.2;54.29;OWCOL;
1363;0.0015;22.2;53.4;OWCOL;
1364;0.0015;22.2;53.4;OWCOL;
1365;0.0043;17.1;115.95;OWCOL;
1366;0.0043;17.1;116.72;OWCOL;
1367;0.0043;17.1;116.72;OWCOL;
1368;0.0047;11.2;14.95;OWCOL;
1369;0.0047;11.2;14.95;OWCOL;
1370;0.0019;9.1;59.41;OWCOL;
1371;0.0019;9.1;59.41;OWCOL;
1372;0.0024;9.1;60.07;OWCOL;
1373;0.0037;4.5;44.72;OWCOL;
1374;0.0038;4.5;45.39;OWCOL;
1375;0.017;6.5;3.36;OWCOL;
1376;0.019;6.5;3.36;OWCOL;
1377;0.008;0.7;3.6;OWCOL;
1378;0.009;0.7;4.17;OWCOL;
1379;0.008;0.7;3.6;OWCOL;
1380;0.009;0.7;4.17;OWCOL;
1381;0.011;12.6;8.01;OWCOL;
1382;0.01;12.6;7.12;OWCOL;
1383;0.009;12.7;9.18;OWCOL;
1384;0.01;12.7;11.21;OWCOL;
1385;0.004;19;106.8;OWCOL;
1386;0.004;19;106.8;OWCOL;
1387;0.004;24;82.24;OWCOL;
1388;0.006;24;81.88;OWCOL;
1389;0.004;23.4;17.69;OWCOL;
1390;0.003;23.4;18.94;OWCOL;
1391;0.014;20.9;24.41;OWCOL;
1392;0.013;20.9;27.53;OWCOL;
1393;0.014;20.9;24.41;OWCOL;
1394;0.013;20.9;27.53;OWCOL;
1395;0.017;22.8;16.91;OWCOL;
1396;0.008;22.8;17.8;OWCOL;
1397;0.022;16.5;7.56;OWCOL;
1398;0.021;16.5;7.12;OWCOL;
1399;0.022;16.5;7.56;OWCOL;
1400;0.021;16.5;7.12;OWCOL;
1401;0.012;5.2;6.68;OWCOL;
1402;0.012;5.2;6.01;OWCOL;
1403;0.004;0.6;1.83;OWCOL;
1404;0.005;0.6;2.21;OWCOL;
1405;0.007;11.1;10.146;OWCOL;
1406;0.01;11.1;11.481;OWCOL;
1407;0.007;17.9;19.651;OWCOL;
1408;0.011;17.9;17.729;OWCOL;
1409;0.007;17.9;19.651;OWCOL;
1410;0.011;17.9;17.729;OWCOL;
1411;0.004;21;69.954;OWCOL;
1412;0.004;21;71.2;OWCOL;
1413;0.018;25.4;49.84;OWCOL;
1414;0.006;25.4;49.84;OWCOL;
1415;0.018;25.4;49.84;OWCOL;
1416;0.006;25.4;49.84;OWCOL;
1417;0.004;26.1;17.729;OWCOL;
1418;0.004;26.1;17.546;OWCOL;
1419;0.004;26.6;16.42;OWCOL;
1420;0.004;26.6;13.35;OWCOL;
1421;0.015;18.6;26.166;OWCOL;
1422;0.009;18.6;26.032;OWCOL;
1423;0.017;8.5;45.39;OWCOL;
1424;0.015;8.5;43.788;OWCOL;
1425;0.015;8.5;43.788;OWCOL;
1426;0.051;1.9;5.34;OWCOL;
1427;0.053;1.9;6.675;OWCOL;
1428;0.011;5.4;1.335;OWCOL;
1429;0.007;5.7;2.899;OWCOL;
1430;0.009;11.2;12.816;OWCOL;
1431;0.011;11.4;14.758;OWCOL;
1432;0.011;11.4;14.758;OWCOL;
1433;0.021;25.1;50.96;OWCOL;
1434;0.022;25.1;51.23;OWCOL;
1435;0.037;22.3;30.33;OWCOL;
1436;0.031;22.3;27.65;OWCOL;
1437;0.002;22;20.92;OWCOL;
1438;0.004;22;21.66;OWCOL;
1439;0.002;22;20.92;OWCOL;
1440;0.004;22;21.66;OWCOL;
1441;0.002;22.5;16.84;OWCOL;
1442;0.001;22.5;16.69;OWCOL;
1443;0.002;22.5;16.84;OWCOL;
1444;0.001;22.5;16.69;OWCOL;
1445;0.009;12.9;8.68;OWCOL;
1446;0.009;12.9;8.07;OWCOL;
1447;0.009;12.9;8.68;OWCOL;
1448;0.009;12.9;8.07;OWCOL;
1449;0.008;11.1;7.37;OWCOL;
1450;0.007;11.1;7.6;OWCOL;
1451;0.007;5.6;43.21;OWCOL;
1452;0.007;5.6;45.01;OWCOL;
1453;0.007;5.6;43.21;OWCOL;
1454;0.007;5.6;45.01;OWCOL;
1455;0.0143;6.3;3.34;OWCSU;
1456;0.0143;6.3;3.34;OWCSU;
1457;0.0146;6.3;2.67;OWCSU;
1458;0.0146;6.3;2.67;OWCSU;
1459;0.0172;7.4;2.34;OWCSU;
1460;0.0179;7.4;2.29;OWCSU;
1461;0.0071;13.9;4.81;OWCSU;
1462;0.0071;13.9;4.81;OWCSU;
1463;0.0091;13.9;4.27;OWCSU;
1464;0.0091;13.9;4.27;OWCSU;
1465;0.0187;17.8;5.87;OWCSU;
1466;0.0178;17.8;3.2;OWCSU;
1467;0.034;16.5;1.07;OWCSU;
1468;0.0406;16.5;0.71;OWCSU;
1469;0.0122;24.7;27.77;OWCSU;
1470;0.01;24.7;27.77;OWCSU;
1471;0.0036;23;56.07;OWCSU;
1472;0.0036;23;56.07;OWCSU;
1473;0.0119;23;63.41;OWCSU;
1474;0.0119;23;63.41;OWCSU;
1475;0.0657;24.2;7.12;OWCSU;
1476;0.0657;24.2;7.12;OWCSU;
1477;0.0655;24.2;6.23;OWCSU;
1478;0.0655;24.2;6.23;OWCSU;
1479;0.0025;26.5;85.44;OWCSU;
1480;0.0029;26.5;69.42;OWCSU;
1481;0.0057;24.6;37.38;OWCSU;
1482;0.0057;24.6;37.38;OWCSU;
1483;0.0012;24.6;36.31;OWCSU;
1484;0.0012;24.6;36.31;OWCSU;
1485;0.0699;21.9;3.34;OWCSU;
1486;0.0673;21.9;3.34;OWCSU;
1487;0.003;22.8;8.54;OWCSU;
1488;0.003;22.8;8.54;OWCSU;
1489;0.0075;22.8;16.55;OWCSU;
1490;0.0075;22.8;16.55;OWCSU;
1491;0.2141;16.8;3.2;OWCSU;
1492;0.2258;16.8;2.14;OWCSU;
1493;0.0271;9.1;8.01;OWCSU;
1494;0.0344;9.1;4.81;OWCSU;
1495;0.0143;4.7;1;OWCSU;
1496;0.0159;4.7;1.34;OWCSU;
1497;0.0052;13.7;2.14;OWCSU;
1498;0.0052;13.7;2.14;OWCSU;
1499;0.0033;13.7;2.67;OWCSU;
1500;0.0033;13.7;2.67;OWCSU;
1501;0.0029;15.7;6.94;OWCSU;
1502;0.0026;15.7;6.41;OWCSU;
1503;0.0282;12.4;2.14;OWCSU;
1504;0.0273;12.4;2.67;OWCSU;
1505;0.0201;21.6;4.98;OWCSU;
1506;0.0201;21.6;4.98;OWCSU;
1507;0.0197;21.6;3.92;OWCSU;
1508;0.0197;21.6;3.92;OWCSU;
1509;0.0389;19.6;1.07;OWCSU;
1510;0.0402;19.6;1.07;OWCSU;
1511;0.0466;21.6;2.67;OWCSU;
1512;0.0343;21.6;2.67;OWCSU;
1513;0.0378;22.3;2.14;OWCSU;
1514;0.0433;22.3;3.2;OWCSU;
1515;0.0174;22.6;20.29;OWCSU;
1516;0.017;22.6;19.76;OWCSU;
1517;0.029;19.6;9.08;OWCSU;
1518;0.0242;19.6;11.01;OWCSU;
1519;0.8396;16.7;1.6;OWCSU;
1520;0.8263;16.7;1.53;OWCSU;
1521;0.0314;8;2;OWCSU;
1522;0.031;8;1.34;OWCSU;
1523;0.0413;8.7;1.34;OWCSU;
1524;0.0408;8.7;1.34;OWCSU;
1525;0.0088;4;0.77;OWCSU;
1526;0.0091;4;0.33;OWCSU;
1527;0.0413;5.3;1.78;OWCSU;
1528;0.0456;5.3;1.53;OWCSU;
1529;0.013;4.1;11.75;OWCSU;
1530;0.0124;4.1;11.21;OWCSU;
1531;0.0078;11;1.34;OWCSU;
1532;0.0075;11;1.67;OWCSU;
1533;0.0094;16.2;6.41;OWCSU;
1534;0.0106;16.2;7.48;OWCSU;
1535;0.0107;17.4;6.41;OWCSU;
1536;0.0107;17.4;6.41;OWCSU;
1537;0.0194;17.4;5.34;OWCSU;
1538;0.0194;17.4;5.34;OWCSU;
1539;0.0373;16.9;4.27;OWCSU;
1540;0.0386;16.9;4.27;OWCSU;
1541;0.0285;17.4;2;OWCSU;
1542;0.0272;17.4;2;OWCSU;
1543;0.0255;23.1;5.7;OWCSU;
1544;0.0253;23.1;4.98;OWCSU;
1545;0.0244;20.4;9.35;OWCSU;
1546;0.0243;20.4;11.57;OWCSU;
1547;0.0304;18.8;3.74;OWCSU;
1548;0.0267;18.8;2.67;OWCSU;
1549;0.0399;17.7;3.74;OWCSU;
1550;0.0413;17.7;3.2;OWCSU;
1551;0.0157;22.9;14.69;OWCSU;
1552;0.0135;22.9;12.82;OWCSU;
1553;0.0289;17.3;22.96;OWCSU;
1554;0.0313;17.3;18.69;OWCSU;
1555;0.0287;14.1;4.27;OWCSU;
1556;0.0288;14.1;4.01;OWCSU;
1557;0.0278;11.5;8.01;OWCSU;
1558;0.0316;11.5;9.01;OWCSU;
1559;0.0295;8.1;0.67;OWCSU;
1560;0.0297;8.1;1;OWCSU;
1561;0.0258;3.7;2.67;OWCSU;
1562;0.0244;3.7;2.34;OWCSU;
1563;0.0176;0;1;OWCSU;
1564;0.0318;0;1;OWCSU;
1565;0.005;2.4;3.34;OWCSU;
1566;0.018;2.4;4.34;OWCSU;
1567;0.039;5.1;8.01;OWCSU;
1568;0.043;5.1;4;OWCSU;
1569;0.008;9.4;11.01;OWCSU;
1570;0.008;9.4;9.34;OWCSU;
1571;0.003;14.7;4.81;OWCSU;
1572;0.002;14.7;6.41;OWCSU;
1573;0.001;25.7;9.34;OWCSU;
1574;0.002;25.7;10.35;OWCSU;
1575;0.03;25.1;20.69;OWCSU;
1576;0.02;25.1;24.03;OWCSU;
1577;0.018;26.7;22.7;OWCSU;
1578;0.005;26.7;28.04;OWCSU;
1579;0.004;22.8;17.62;OWCSU;
1580;0.002;22.8;27.77;OWCSU;
1581;0.023;24;7.68;OWCSU;
1582;0.022;24;7.48;OWCSU;
1583;0.002;22.6;16.02;OWCSU;
1584;0.002;22.6;13.88;OWCSU;
1585;0.003;20.4;41.12;OWCSU;
1586;0.004;20.4;38.27;OWCSU;
1587;0.069;18.4;2.67;OWCSU;
1588;0.069;18.4;3.05;OWCSU;
1589;0.014;12.1;2.14;OWCSU;
1590;0.005;12.1;2.14;OWCSU;
1591;0.0099;10.4;12.21;OWCSU;
1592;0.0098;10.4;13.35;OWCSU;
1593;0.0038;10.1;6.41;OWCSU;
1594;0.0038;10.1;6.41;OWCSU;
1595;0.0123;13.6;7.12;OWCSU;
1596;0.0123;13.6;7.12;OWCSU;
1597;0.0114;13.6;8.9;OWCSU;
1598;0.0114;13.6;8.9;OWCSU;
1599;0.0218;12.4;3.81;OWCSU;
1600;0.0208;12.4;3.81;OWCSU;
1601;0.0091;17.7;7.63;OWCSU;
1602;0.0097;17.7;6.68;OWCSU;
1603;0.0102;17.8;16.02;OWCSU;
1604;0.0165;17.8;15.43;OWCSU;
1605;0.0249;19.1;10.68;OWCSU;
1606;0.0311;19.1;10.68;OWCSU;
1607;0.0171;20.7;48.95;OWCSU;
1608;0.02;20.7;52.96;OWCSU;
1609;0.0297;22;36.49;OWCSU;
1610;0.0281;22;37.38;OWCSU;
1611;0.0221;24.9;28.22;OWCSU;
1612;0.0241;24.9;28.99;OWCSU;
1613;0.0116;22.4;20.69;OWCSU;
1614;0.0119;22.4;17.8;OWCSU;
1615;0.0286;18.9;4;OWCSU;
1616;0.0514;18.9;6.01;OWCSU;
1617;0.0088;19.6;5.51;OWCSU;
1618;0.0077;19.6;6.23;OWCSU;
1619;0.0332;13;12.02;OWCSU;
1620;0.0314;13;11.68;OWCSU;
1621;0.0718;6.3;1.07;OWCSU;
1622;0.0687;6.3;0.8;OWCSU;
1623;0.0396;5.6;1.34;OWCSU;
1624;0.0386;5.6;1.34;OWCSU;
1625;0.0144;2;0.67;OWCSU;
1626;0.0156;2;0.67;OWCSU;
1627;0.0111;3.5;1.34;OWCSU;
1628;0.0153;3.5;1.34;OWCSU;
1629;0.0119;14.1;2.4;OWCSU;
1630;0.011;14.1;2.67;OWCSU;
1631;0.0059;6.4;2.17;OWCSU;
1632;0.0013;6.4;3;OWCSU;
1633;0.001;12.7;8.01;OWCSU;
1634;0.001;12.7;8.01;OWCSU;
1635;7.00E-04;12.7;8.34;OWCSU;
1636;7.00E-04;12.7;8.34;OWCSU;
1637;0.0029;14.2;4;OWCSU;
1638;0.0034;14.2;3.67;OWCSU;
1639;0.0787;18.5;14.24;OWCSU;
1640;0.0751;18.5;14.24;OWCSU;
1641;0.0103;19.9;4.58;OWCSU;
1642;0.0057;19.9;4.27;OWCSU;
1643;0.0088;22.5;42.72;OWCSU;
1644;0.002;22.5;34.71;OWCSU;
1645;5.00E-04;23.4;26.03;OWCSU;
1646;6.00E-04;23.4;19.76;OWCSU;
1647;0.0057;2.5;1.67;OWCWMWQ;
1648;0.0061;2.5;1.67;OWCWMWQ;
1649;0.0036;6.3;4.27;OWCWMWQ;
1650;0.0048;6.3;4.81;OWCWMWQ;
1651;0.0046;6.7;4.27;OWCWMWQ;
1652;0.0046;6.9;4.81;OWCWMWQ;
1653;0.0042;6.7;5.87;OWCWMWQ;
1654;0.0034;7.7;4.81;OWCWMWQ;
1655;0.0037;7.2;5.34;OWCWMWQ;
1656;0.0037;7.4;4.27;OWCWMWQ;
1657;0.0037;7.2;4.27;OWCWMWQ;
1658;0.0039;7.2;4.27;OWCWMWQ;
1659;0.0042;6.9;3.74;OWCWMWQ;
1660;0.0042;6.9;3.74;OWCWMWQ;
1661;0.0038;6.8;4.27;OWCWMWQ;
1662;0.0039;6.3;5.34;OWCWMWQ;
1663;0.0103;6.1;10.01;OWCWMWQ;
1664;0.0109;6.1;9.01;OWCWMWQ;
1665;0.0179;16.8;16.02;OWCWMWQ;
1666;0.0187;18.2;12.02;OWCWMWQ;
1667;0.0204;20.9;13.35;OWCWMWQ;
1668;0.0213;25;20.03;OWCWMWQ;
1669;0.0147;24.3;26.7;OWCWMWQ;
1670;0.0147;23.4;26.7;OWCWMWQ;
1671;0.0186;23.3;20.03;OWCWMWQ;
1672;0.0171;20.6;18.69;OWCWMWQ;
1673;0.0154;20;18.69;OWCWMWQ;
1674;0.0125;18.2;18.69;OWCWMWQ;
1675;0.012;19;20.03;OWCWMWQ;
1676;0.0114;19;28.04;OWCWMWQ;
1677;0.01;18.2;26.7;OWCWMWQ;
1678;0.0158;18.6;18.69;OWCWMWQ;
1679;0.014;7.5;4.81;OWCWMWQ;
1680;0.011;7.5;5.87;OWCWMWQ;
1681;0.0102;13.4;16.02;OWCWMWQ;
1682;0.0102;13.4;16.02;OWCWMWQ;
1683;0.0086;13.4;14.69;OWCWMWQ;
1684;0.0086;13.4;14.69;OWCWMWQ;
1685;0.008;13.9;6.68;OWCWMWQ;
1686;0.0075;13.5;8.01;OWCWMWQ;
1687;0.004;13.4;6.68;OWCWMWQ;
1688;0.0131;13.3;8.01;OWCWMWQ;
1689;0.0105;12.7;10.68;OWCWMWQ;
1690;0.006;12.5;8.9;OWCWMWQ;
1691;0.0062;12.3;16.02;OWCWMWQ;
1692;0.009;12.1;9.35;OWCWMWQ;
1693;0.0074;11.7;10.68;OWCWMWQ;
1694;0.0116;11.4;9.35;OWCWMWQ;
1695;0.0106;11.1;8.01;OWCWMWQ;
1696;0.0144;10.9;5.34;OWCWMWQ;
1697;0.0149;10.5;6.68;OWCWMWQ;
1698;0.0153;10.6;6.68;OWCWMWQ;
1699;0.0111;14.9;3.2;OWCWMWQ;
1700;0.0099;14.9;3.2;OWCWMWQ;
1701;0.0033;17.5;29.37;OWCWMWQ;
1702;0.0026;17.5;221.08;OWCWMWQ;
1703;0.003;24.8;29.37;OWCWMWQ;
1704;0.0034;24;30.71;OWCWMWQ;
1705;0.0105;23.7;32.04;OWCWMWQ;
1706;0.0029;23.7;44.86;OWCWMWQ;
1707;0.0021;24.7;50.2;OWCWMWQ;
1708;0.0018;26.4;67.28;OWCWMWQ;
1709;0.0016;27.5;78.32;OWCWMWQ;
1710;0.0019;27;84.55;OWCWMWQ;
1711;0.0015;26.4;56.96;OWCWMWQ;
1712;0.0018;26.2;54.93;OWCWMWQ;
1713;0.0035;26;71.71;OWCWMWQ;
1714;0.0018;25.9;78.57;OWCWMWQ;
1715;0.0026;25.2;69.42;OWCWMWQ;
1716;0.0039;25.1;66.75;OWCWMWQ;
1717;0.0128;19.9;11.75;OWCWMWQ;
1718;0.0097;19.9;11.75;OWCWMWQ;
1719;0.004;25.1;53.4;OWCWMWQ;
1720;0.0033;25.1;65.15;OWCWMWQ;
1721;0.008;25.6;29.37;OWCWMWQ;
1722;0.0053;24.7;34.71;OWCWMWQ;
1723;0.0073;24.3;36.05;OWCWMWQ;
1724;0.008;24.2;37.38;OWCWMWQ;
1725;0.0093;24.7;20.03;OWCWMWQ;
1726;0.0073;25.3;52.07;OWCWMWQ;
1727;0.0064;25.9;38.72;OWCWMWQ;
1728;0.0083;26.4;30.71;OWCWMWQ;
1729;0.009;26.4;26.7;OWCWMWQ;
1730;0.0096;25.6;18.69;OWCWMWQ;
1731;0.0116;24.9;25.37;OWCWMWQ;
1732;0.0102;24.4;76.1;OWCWMWQ;
1733;0.0108;23.8;42.72;OWCWMWQ;
1734;0.0111;23.3;42.72;OWCWMWQ;
1735;0.0053;26.4;75.43;OWCWMWQ;
1736;0.0052;26.4;72.09;OWCWMWQ;
1737;0.0093;27.1;37.38;OWCWMWQ;
1738;0.0146;27.1;36.49;OWCWMWQ;
1739;0.0161;27.1;55.4;OWCWMWQ;
1740;0.0136;27.1;60.52;OWCWMWQ;
1741;0.0115;27.9;49.84;OWCWMWQ;
1742;0.0115;27.9;49.84;OWCWMWQ;
1743;0.0111;27.9;49.84;OWCWMWQ;
1744;0.0111;27.9;49.84;OWCWMWQ;
1745;0.001;25.6;40.72;OWCWMWQ;
1746;9.00E-04;25.6;30.04;OWCWMWQ;
1747;0.0062;26.1;28.04;OWCWMWQ;
1748;0.0103;26;26.7;OWCWMWQ;
1749;0.0124;25.8;26.7;OWCWMWQ;
1750;0.0118;25.5;24.56;OWCWMWQ;
1751;0.011;26.1;27.59;OWCWMWQ;
1752;0.0065;26.6;31.28;OWCWMWQ;
1753;0.0076;27;32.04;OWCWMWQ;
1754;0.0083;27;23.36;OWCWMWQ;
1755;0.0073;26.8;27.59;OWCWMWQ;
1756;0.0078;26.6;24.03;OWCWMWQ;
1757;0.0111;26.5;26.7;OWCWMWQ;
1758;0.0106;26.3;26.7;OWCWMWQ;
1759;0.0134;26.1;22.7;OWCWMWQ;
1760;0.0144;25.9;25.37;OWCWMWQ;
1761;0.015;24.6;31.28;OWCWMWQ;
1762;0.0104;24.6;30.51;OWCWMWQ;
1763;0.0063;24.3;52.07;OWCWMWQ;
1764;0.0042;24.3;65.15;OWCWMWQ;
1765;0.0088;24.2;14.95;OWCWMWQ;
1766;0.0086;24.2;11.75;OWCWMWQ;
1767;0.0117;21.6;11.57;OWCWMWQ;
1768;0.0135;21.5;6.23;OWCWMWQ;
1769;0.0133;21.3;9.79;OWCWMWQ;
1770;0.0141;21.3;10.01;OWCWMWQ;
1771;0.0098;21.9;14.02;OWCWMWQ;
1772;0.0093;22.4;16.02;OWCWMWQ;
1773;0.0087;22.8;13.35;OWCWMWQ;
